BMS软件工程师(BMS SW Engineer);1
.NET开发工程师;15
GNSS Algorithm engineer;1
GNSS Software engineer;1
数字设计工程师(IoT);1
高级数字设计工程师(IoT);1
渠道销售经理（北斗天线产品）;1
销售经理（北斗天线产品）;1
设计验证工程师;2
CRM开发工程师;2
生产企划工程师;1
DCC文控助理;1
机械结构工程师（传感器）;1
客服文员;2
应届毕业生（.NET软件开发）;1
机械装配工程师;2
客户专案助理;1
单片机开发工程师;16
装配工;12
芯片架构工程师 (职位编号：ICRD000359);1
蚀刻工艺工程师;1
供应商质量工程师;19
线长;1
五金产品结构工艺师;1
医疗器械/体外诊断试剂注册专员;1
MCU级嵌入式系统开发工程师;1
机械结构工程师;15
PDK研发工程师 (职位编号：005044);1
陶瓷研发工程师;1
ISP Driver Staff Engineer;1
电力行业区域销售经理 (职位编号：003);1
市场总监;16
客户品质经理;1
招聘主管;14
跟单客服/跟单员;1
高速模拟集成电路设计工程师;1
采购及物料助理;1
外贸网络推广主管;1
资深客户经理;1
PCB布局工程师;1
销售工程师（工作地：上海张江）;2
Unix/Linux System Administrator 高级系统运维工程师;1
IT Application Engineer;1
大客户经理（工作地点：上海）;1
销售工程师-半导体行业;1
销售主管（工作地点：上海）;1
博士后工作站博士;1
LED及光电通信封装材料销售 (职位编号：1);1
铝合金材料销售 (职位编号：2);1
业务工程师;4
助理质量工程师;4
失效分析工程师（FA工程师）;1
AI算法工程师;6
SMT设备技术员;4
Program Engineer 项目工程师;1
软件支持工程师（上海）;1
软件开发工程师(C++) - 应届生岗位;1
机台自动化工程师（EAP) (职位编号：005108);1
SMT工程师;17
嵌入式系统工程师;8
EHS工程师;14
物流司机;2
文员;22
高级机电一体化工程师;2
市场经理（自媒体运维方向）;1
CMP设备工程师;1
Discrete Test Supervisor;1
海外销售（初级）;1
国际销售经理/工程师（欧洲区）;1
光罩助理工程师 Mask Production (职位编号：005019);1
售后助理工程师;2
行业方案经理(J11555);1
生管;4
光刻工艺研发工程师  (Litho) (职位编号：005150);1
客户品质工程师;1
设计规则验证主任工程师 (职位编号：005113);1
产品良率提升助理工程师 (职位编号：005170);1
MBD主管;1
模拟工程师;3
Signal Integrity Engineer;2
数字IC设计工程师（上海） (职位编号：000446);1
模拟IC设计工程师（上海） (职位编号：000628);1
电子技工;2
光罩先进研发工程师 MASK OPC (职位编号：005178);1
外贸业务员;43
设计工艺协同优化工程师 (职位编号：005183);1
技术支持工程师(半导体量测方向);1
SOI设计工程师;1
光刻工艺研发专家 (职位编号：005200);1
射频器件工程师 (职位编号：005201);1
销售代表（半导体测试设备）;1
调音工程师;1
扩散工艺研发工程师 (职位编号：005205);1
销售工程师（化工行业）;2
制药行业-销售经理;1
微电子行业-销售经理;1
深度学习算法工程师;8
电气工程师/Electrical Engineer;1
行政前台;27
销售工程师/销售经理-滤波器;1
FAE现场应用工程师（英飞凌 PMM）;1
品牌传播和活动策划;1
Sr. Process Engineer/高级工艺工程师;1
系统开发工程师（上位机软件开发）;1
助理工程师(solidworks熟练);1
IC测试开发工程师;1
技术工程师;27
电路设计工程师;3
资深数字集成电路设计工程师;1
资深模拟集成电路设计工程师;3
清洗工艺研发工程师 (职位编号：005499);1
薄膜工艺研发工程师 (职位编号：005500);1
光学设计工程师 (职位编号：001);1
光学镀膜工程师 (职位编号：003);1
光学冷加工;1
半导体设备售后服务工程师;1
Sales Director 销售总监;1
RF/Analog IC Design Engineer;1
亚马逊运营主管;1
LED灯具研发工程师 (职位编号：001);1
生产经理 (职位编号：01);1
质量工程师 (职位编号：02);1
钣金工艺工程师;3
加工中心操作工-CNC;1
空调维修工（周末班，非全职）;1
质量工程师（检验试验）;1
清洗工艺研发技术专家 (职位编号：005508);1
CNC操作员;4
QC主管;1
质量工程师（QC）;1
ICT技术员 ICT Technician;1
EDA Software Testing Engineer;1
出纳员;20
模拟集成电路设计工程师/Analog IC Design Engineer;1
电源设计工程师;4
硬件设计开发工程师;1
销售助理/商务助理（双休、五险一金、各项福利）;1
MI工程师;2
保安;2
生产制造部经理;1
售前工程师;19
销售经理- 上海;1
FAE现场应用工程师（MCU） (职位编号：1);1
SMT技术员 (职位编号：3);1
品质主管 (职位编号：3);1
资深半导体铜线工艺工程师 Sr Cu Engineer;1
DIP/SMT/班长/线长;1
模拟设计工程师;13
采购员;23
设计院专员;2
研发实习生;5
生产主管;29
焊接工 (职位编号：P01);1
高级软件开发工程师;5
光学研发工程师;1
标书制作员;3
工程部文员;3
高级工程师（标书类）;2
高级项目经理;5
市场运营专员;3
销售工程师-OEM 行业;1
数字电路设计工程师（ASIC）;1
品检;2
EHS Engineer;2
质量工程师/QE;1
FAE工程师-急聘;1
课程开发工程师;2
Antenna Engineer(Research);1
高级文案运营;1
生产技术员;22
客户经理/销售工程师(韩语);1
部门助理（英文）-浦东外高桥自贸区;1
硬件工程师 (职位编号：202006);1
销售助理 / 业务助理（上海） (职位编号：SH-201902-09);1
上海地区客户经理;1
前端工程师;5
电机控制软件工程师;2
韩语行政助理;1
数字IC设计工程师-MCU;1
Constructon Engineer-Process Piping;1
资深射频集成电路设计工程师;1
BG/SAW设备工程师;1
焊接维修工;1
Architecture Engineer;1
模拟芯片电路设计工程师;1
外贸电商运营专员;1
国际贸易销售;1
生产计划;29
底薪+提成招电话销售/销售代表;1
Radar Algorithem Engineer 雷达算法工程师（上海）;1
（12英吋）NF设备工程师;1
（12英吋）工艺工程师（NF);1
组合导航算法工程师(J10388);1
结构工程师(J10384);1
石油化工行业-销售经理;1
产品开发工程师TE;1
销售工程师（应届生）;5
数字集成电路前端设计工程师;2
SerDes模拟集成电路设计工程师;1
（12英吋）中芯南方 生产线主管;1
光学图像工程师;1
LED客户经理/销售工程师 (职位编号：002);1
销售助理行政;1
Sr. Molding Engineer（Eng）;1
射频FAE工程师;1
销售经理（LED市场）;1
市场推进专员;1
产品销售经理（高薪急聘，重点培养）;1
光学工程师;24
数字电路芯片验证工程师;2
电子工程师（LED）;1
专利专员;1
.C#高级软件 工程师;1
Senior Application Engineer（苏州/上海）;1
ESH工程师;3
高级销售工程师;14
机械结构设计工程师（车载显示屏）;1
PQE工程师;3
英语担当;1
智能家居事业部总监;1
技术销售工程师;5
触摸屏应用工程师;1
Process 工程师;1
实车EE测试工程师 (职位编号：JD11);1
压电陶瓷技术员;1
RoHS管理师;1
焊接工;11
电机控制算法工程师（RD）;1
嵌入式软件工程师（智能WiFi）;1
固件工程师/嵌入式工程师;1
招聘专员;44
销售工程师-显示屏;1
总帐会计;3
胶水销售工程师;1
销售工程师/胶水;1
营销经理;1
器件可靠性工程师;1
财务/财务专员/会计;1
测试工程师 (职位编号：JDL);1
技术文档;1
项目管理员(汽车类）;1
氩弧焊工;11
厂务电力工程师;2
C++软件工程师;8
标定工程师;4
发动机软件开发工程师;1
硬件助理工程师;10
仪表工程师;1
焊接技术员/焊接工;1
油漆工;2
应用工程师(FAE);1
设备测试员/ RMA 技术员;1
业务拓展经理 (职位编号：000568);1
ATE 开发工程师 (职位编号：000566);1
技术销售工程师 (职位编号：000567);1
质量管理工程师（QA） (职位编号：000565);1
射频工程师 (职位编号：000563);1
高级 FAE 现场应用工程师 (职位编号：000560);1
物联网方案开发工程师 (职位编号：000557);1
高级嵌入式软件工程师（Mesh) (职位编号：000554);1
数字 IC 后端工程师 (职位编号：000551);1
IC 验证工程师 (职位编号：000548);1
数字 IC 前端工程师 (职位编号：000547);1
IC 设计工程师（MAC） (职位编号：000546);1
IC 设计工程师（SOC） (职位编号：000545);1
IC 设计工程师（通信） (职位编号：000544);1
通信算法工程师 (职位编号：000543);1
IC 版图设计工程师 (职位编号：000542);1
射频电路设计工程师 (职位编号：000540);1
模拟电路设计工程师 (职位编号：000539);1
急招出纳;1
图像处理算法工程师 (职位编号：000538);1
人事薪酬主管 (职位编号：000573);1
算法加速工程师;1
市场营销总监（C端）;1
PIE 资深工程师;1
PIE 工程师;1
钳工;8
ADC模拟/集成电路设计工程师;1
Serdes/模拟/时钟电路设计工程师;1
Senior Analog Engineer高级模拟电路工程师;1
存储器设计工程师/memory design engineer;1
Android 手机软件开发高级工程师;1
后台开发工程师;1
IT工程师（网络）;1
走心机调试员;1
销售经理/ 销售代表 /渠道销售;1
俄语 外贸/贸易专员/助理 (职位编号：001);1
产品工程师/PE;1
外贸/贸易专员/助理;1
SMT技术员 (职位编号：898);1
企划专员/市场助理;1
品牌经理;1
资深结构工程师;4
软件开发工程师实习;1
解决方案经理;4
数字电路设计工程师/SoC Design Engineer（上海）;1
机器人 控制系统  软件工程师  （C++）;1
电子硬件工程师;17
高级机械工程师;9
销售代表/销售工程师（电子元器件，汽车电子行业）;1
上海KA经理;1
AI、H5样本制作、PPT制作;1
测试工艺工程师;6
光学工程师 (职位编号：leep001);1
线切割工;2
销售工程师（薄膜电容）;1
电子工程师助理;7
电池测试工程师;1
国内销售;1
内部审计师;2
波峰焊技术员;8
销售经理（北京）;1
大客户销售代表（南京）;1
电子质量工程师;1
高级Java服务器开发工程师;1
光学工艺工程师（激光器方向）;1
（福利齐全）仓管员（成品）;1
Senior Audio DSP Software Engineer;1
Senior Audio Driver Engineer;1
Senior Audio/DSP Driver Engineer;1
Senior Sensor Software Engineer;1
Power Optimization Engineer;1
Senior AI Algorithm Engineer;1
Senior Camera Software Engineer;1
Senior Camera Tuning Engineer;1
Mini-system and System Debug Engineer;1
网络工程师;17
Oracle ERP工程师;1
ASP.NET高级软件工程师;1
Account Manager;7
售前经理;5
Technical Marketing;4
SMT编程技术员;1
资深客户经理（科研院所）;1
助理系统工程师;1
IQC Engineer（进料工程师）;1
高级软件工程师;21
IC DC参数验证工程师;1
RE可靠性工程师;1
外贸单证员;5
继电器设计工程师;1
行政文员;13
线切割（慢走丝）;1
研发助理工程师（实习、全职）;1
内容运营专员（电气电子）;1
电磁场算法工程师;1
招中小学数学/物理/化学老师 (职位编号：2);1
招生顾问/电话销售/底薪5000+提成+奖金;1
电商客服 售前客服;1
成套设计;1
工程资料员;2
招聘主管/招聘经理;2
SEN011 硬件工程师;1
急聘空调维修工;1
资深产品应用工程师(半导体量测方向);1
技术支持电子工程师;1
电路工程师;2
音视频销售/销售经理;1
指纹芯片销售工程师;1
模拟集成电路设计工程师;9
自动化机械设计工程师(半导体设备方向）;1
电气工程师/PLC工程师;1
财务出纳;16
市场工程师 /Marketing Engineer;1
现场应用支持工程师/FAE;1
折弯调试技术员;1
项目管理/PM;1
测试产品工程师;1
厂务气化工程师;2
集成电路测试工程师;3
市场营销主管;2
Subcon management Quality Engineer(J10821);1
电气工程师（成套方向）;1
自动化物料传输系统设备维护工程师;1
APP开发工程师(android)--车载中控方向;1
日语高级销售代表;1
分析实验员;1
销售工程师（半导体）/销售;1
销售助理/业务助理;2
大客户经理（多媒体集成）;1
LED销售经理（显示屏）;1
LED销售（多媒体）;1
电商运营专员（供应链订单方向）;1
培训专员 (职位编号：167);1
财务经理;45
产品检验员;1
LED照明销售经理;1
IPQC;4
试验工程师;4
Android软件开发工程师 (职位编号：1);1
销售/应届毕业生（销售岗）/应届生;1
技术支持经理;2
资深数字设计工程师（MCU）;1
电线电缆销售代表;1
高级光学工程师;3
数字IC设计专家;1
工艺整合工程师;5
生产统计员;3
C++软件工程师/VC++软件工程师;1
DFT工程师;10
销售经理/客户经理;5
采购文员/采购助理;1
BSP software Engineer / BSP软件工程师;1
AI Framework Software Engineer / AI软件工程师;1
Senior ISP Software Engineer / 高级ISP软件工程师;1
招聘中小学英语实习老师;1
招聘中小学数学实习老师;1
招聘中小学物理/化学实习老师;1
中小学地理/历史/生物实习老师;1
高薪中小学英语老师（浦东北蔡）;1
市场专员（浦东）;1
体系工程师;15
静电检测工程师;1
总经理秘书兼行政部长;1
RFID天线设计工程师（应届生）;1
采购经理/主管（电子料）;1
质量工程师（硬件）;1
质量工程师（软件）;1
光罩工程师---Data Tooling (职位编号：005814);1
车载嵌入式C语言PL;1
应用软件架构师（Java或c#）;1
销售工程师/销售代表/销售专员 (职位编号：1);1
FAE&AE（ARM9/Linux） (职位编号：NTSH00008);1
