job_class,sum
Hadoop工程师大数据开发工程师,1
审计经理/主管合规经理,1
电子工程师/技术员电子销售工程师,1
通信技术工程师光通信工程师,1
美工/电商设计师网店客服,1
半导体设备工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
性能测试游戏测试,1
游戏角色设计师,1
售前/售后技术支持工程师业务拓展主管/经理,1
FAE 现场应用工程师芯片销售工程师,1
技术支持/维护经理售前/售后技术支持工程师,1
财务经理财务顾问,1
软件测试工程师测试工程师,1
副总经理/副总裁首席运营官COO,1
集成电路IC设计/应用工程师EDA工程师,2
网络销售/在线销售直播销售,1
电商运营贸易/外贸经理/主管,1
钳工数控操机,1
机械工程师CNC工程师,1
其他工程/机械绘图员,1
Android开发工程师移动开发工程师,1
测绘/测量,4
行政经理/主管/办公室主任营运主管,1
审核员环境/健康/安全经理/主管（EHS）,1
认证工程师体系工程师,1
大数据开发工程师数据库工程师(DBA),1
维修经理/主管维修工程师,1
电力工程师/技术员电子工程师/技术员,1
通信销售工程师,2
项目工程师机械工程师,1
电子商务,1
工程监理,1
小程序开发工程师,1
工程造价师/预结算经理,5
智能驾驶工程师,3
院校教务管理人员,1
党工团干事,1
医药技术研发人员,2
医疗器械市场推广,6
给排水设计,2
建筑结构设计,2
建筑设计师,1
洗碗工,1
市场企划专员市场/营销/拓展专员,1
测试工程师软件工程师,1
前端开发,1
网络推广经理/主管,3
新能源电机工程师,1
焊接工艺工程师,3
电子竞技运营,1
药品注册,2
机器人调试工程师,3
投资/理财顾问,1
酒店前台,1
首席财务官 CFO,6
美容培训师/导师,1
风险控制,4
后端开发,2
业务分析经理/主管,4
汽车装配工艺工程师,2
活动执行,2
作家/撰稿人,1
汽车/摩托车工程师,1
附件系统工程师,3
摄影师/摄像师,6
产品运营,6
照明设计,10
化妆品研发,2
语文老师,1
资产管理,1
供应链总监,8
寻呼员/话务员,2
建筑工程师,2
首席技术执行官CTO,3
区域销售主管,4
金融/经济研究员,1
游戏测试,2
网络主播,3
图像识别工程师,2
投资总监,2
证券分析师,2
区域销售代表,14
精装修工程师,1
厂务,12
基金经理,1
运输经理/主管,1
仓库文员,5
社区/社群运营,2
客运司机,2
营业部总经理/副总经理,1
店铺推广,4
跨境电商运营,1
园艺/园林/景观设计,1
多媒体设计,1
分拣员,1
全栈工程师,3
计量工程师,2
促销经理,1
公关主管,5
视频剪辑,3
模具设计,2
合规经理,7
销售经理/销售代表,1
自然语言处理(NLP),1
媒介主管,2
临床数据分析员,1
金融产品经理,1
打样/制版,1
临床研究员,1
物业设施管理人员,1
生产总监,4
高级业务跟单,1
职业技术教师,1
楼宇自动化,2
门店销售,6
海外销售,9
情报信息分析人员,2
会务/会展经理,6
用户产品经理,4
安全测试,2
汽车标定工程师,2
行政主厨/厨师长,2
投资经理,5
直播运营,1
财务顾问,1
货运代理,5
快递员,3
经销商,1
BIM工程师,1
地推专员,3
运营主管,4
银行客户总监,2
团购经理/主管,2
团购业务员,1
客服总监,3
生产计划,2
培训督导,1
广告制作执行,1
开发报建,1
物料经理,4
公关总监,3
会务/会展主管,1
德语翻译,1
俄语翻译,1
咨询总监,4
法务总监,4
食品/饮料研发,1
旋压工,1
专业培训师,1
育婴师/保育员,1
司仪,1
高级客户经理/客户经理,2
汽车设计工程师,5
冲压工程师/技师,3
网站运营总监,1
音乐老师,1
吹膜工,1
保险业务经理/主管,2
店员/营业员,5
主播/主持人,1
移动端测试,1
面点师,1
保险电销,1
交互设计师,2
油漆工,1
网络维修,4
物理老师,1
杂工,1
合同管理,1
培训助理,3
法务主管,1
平面设计经理/主管,1
汽车修理工,2
医药招商,1
物流总监,1
信审核查,1
会务/会展专员,1
药品市场推广经理,1
GIS工程师,1
运营助理,5
微信运营,1
公路/桥梁/港口/隧道工程,1
首席信息官CIO,1
月嫂,1
喷塑工,1
家居设计,1
高中教师,1
3D打印操作员,1
房地产客服,2
广告客户经理,1
服装/纺织/皮革跟单,1
物业管理主管,1
乘务员,1
地勤人员,2
咨询员,1
外贸销售,1
技术研发工程师半导体工艺工程师,1
集成电路IC设计/应用工程师无线通信工程师,1
无线通信工程师电子技术研发工程师,1
采购助理产品助理,1
电子工程师/技术员质检员/测试员(QC),1
车工技工,2
电子工程师/技术员维修工程师,1
销售行政助理贸易/外贸专员/助理,2
销售助理客服主管,1
工程/设备工程师自动控制工程师/技术员,2
电路工程师/技术员(模拟/数字)硬件工程师,1
其他生产主管,1
其他质量管理/测试主管(QA/QC主管),1
贸易/外贸专员/助理项目执行/协调人员,1
贸易/外贸专员/助理销售工程师,1
区域销售经理销售工程师,2
技术文员/助理电子工程师/技术员,1
硬件工程师软件测试工程师,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)无线通信工程师,1
注塑工装配工程师/技师,1
客服专员/助理经理助理/秘书,1
机械工程师机械工程师,1
电子技术研发工程师电子技术研发工程师,1
电子/电器维修工程师/技师电声/音响工程师/技术员,1
销售代表经销商,1
仪器/仪表/计量分析师自动控制工程师/技术员,1
电子/电器维修工程师/技师硬件测试工程师,2
商务主管/专员销售行政助理,1
会计实习生,1
产品规划工程师项目经理/主管,1
集成电路IC设计/应用工程师销售工程师,1
模拟芯片工程师FPGA开发工程师,1
电路工程师/技术员(模拟/数字)数字前端工程师,1
销售经理售前/售后技术支持工程师,1
销售经理电子工程师/技术员,1
无线通信工程师电气工程师/技术员,1
电子技术研发工程师IC验证工程师,1
激光/光电子技术技术支持/维护工程师,2
贸易/外贸专员/助理行政专员/助理,1
半导体技术实习生,1
普工/操作工质检员/测试员(QC),3
集成电路IC设计/应用工程师通信技术工程师,2
化工技术应用/化工工程师半导体工艺工程师,1
半导体技术产品工艺/制程工程师,2
电子工程师/技术员手机维修,1
普工/操作工后勤,1
硬件工程师无线通信工程师,2
销售工程师电子工程师/技术员,2
半导体技术销售主管,1
夹具工程师/技师机械工程师,1
空调工工业工程师,1
客户经理/主管项目经理/主管,1
集成电路IC设计/应用工程师计算机辅助设计工程师,1
通信技术工程师射频工程师,1
ERP技术开发系统集成工程师,1
半导体技术通信技术工程师,1
半导体技术知识产权/专利/商标,1
电子工程师/技术员高级硬件工程师,2
销售经理销售经理,1
生产计划/物料管理(PMC)生产计划/物料管理(PMC),1
技术支持/维护工程师电子设备工程师,1
客户代表销售行政专员,1
项目管理行政专员/助理,1
电气工程师/技术员产品工艺/制程工程师,1
建筑工程管理/项目经理智能大厦/综合布线/安防/弱电,1
项目工程师汽车项目管理,1
电子技术研发工程师FPGA开发工程师,2
软件工程师无线通信工程师,1
高级硬件工程师通信技术工程师,1
注塑工程师/技师模具工,1
系统集成工程师硬件工程师,1
电子技术研发工程师电路工程师/技术员(模拟/数字),3
销售行政助理商务主管/专员,1
知识产权/专利/商标经理助理/秘书,1
电气工程师/技术员质量管理/测试主管(QA/QC主管),1
多媒体开发工程师其他,1
销售工程师大客户管理,2
电子工程师/技术员家用电器/数码产品研发,1
产品/品牌主管,1
工程/设备工程师半导体技术,1
建筑工程管理/项目经理建筑项目助理,2
射频工程师硬件测试工程师,2
装配工程师/技师机修工,1
售前/售后技术支持工程师半导体技术,1
质检员/测试员(QC)管道/暖通,1
半导体技术市场分析/调研人员,1
FAE 现场应用工程师销售代表,2
网络销售/在线销售客户经理/主管,1
电话销售客户代表,1
CNC工程师夹具工程师/技师,2
行政专员/助理客服专员/助理,1
前台接待/总机/接待生客服专员/助理,1
模具工程师技术研发工程师,1
贸易/外贸经理/主管业务跟单经理,1
机修工模具工,1
软件工程师软件工程师,1
储备干部经理助理/秘书,1
售前/售后技术支持主管大客户管理,1
质检员/测试员(QC)仪器/仪表/计量分析师,1
电子技术研发工程师技术研发工程师,2
贸易/外贸经理/主管市场/营销/拓展经理,1
系统集成工程师软件测试工程师,1
销售工程师客户经理/主管,1
业务分析专员/助理销售行政专员,1
销售工程师销售行政助理,1
给排水/暖通工程空调工,1
系统工程师系统架构设计师,1
技工技工,1
结构工程师工程/设备工程师,1
电气工程师/技术员电子软件开发(ARM/MCU...),1
工程/机械绘图员产品工艺/制程工程师,1
项目工程师建筑项目助理,1
移动开发工程师通信产品经理/产品工程师,1
工程/设备工程师技工,1
财务助理/财务文员销售行政助理,1
技术文员/助理软件测试工程师,1
机修工技工,1
电力工程师/技术员电工,1
射频工程师电路工程师/技术员(模拟/数字),1
报关与报检单证员,1
工业设计/产品设计展览/展示/店面设计,1
销售工程师电子元器件工程师,1
服装/纺织设计总监售前/售后技术支持工程师,1
图书管理员/资料管理员行政专员/助理,1
总工程师/副总工程师项目工程师,1
副总经理/副总裁总监/部门经理,1
电池/电源开发半导体工艺工程师,1
产品工艺/制程工程师CNC工程师,1
电池/电源开发结构工程师,1
高级软件工程师嵌入式硬件开发(主板机…),1
数据通信工程师其他,1
移动开发工程师通信技术工程师,1
业务跟单销售助理,1
质量管理/测试工程师(QA/QC工程师)半导体工艺工程师,1
电子技术研发工程师电子/电器维修工程师/技师,1
集成电路IC设计/应用工程师电池/电源开发,2
大学/大专应届毕业生储备干部,1
生产主管注塑工程师/技师,1
大客户销售区域销售经理,2
铸造/锻造工程师/技师,1
C/C++开发工程师通信产品经理/产品工程师,1
硬件测试工程师技术支持/维护工程师,1
生产领班/组长生产经理/车间主任,1
行政专员/助理招商/租赁/租售,1
质量管理/测试工程师(QA/QC工程师)客服专员/助理,1
业务跟单销售工程师,1
高级硬件工程师高级软件工程师,1
系统工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
维修工程师工程/设备经理,1
韩语/朝鲜语翻译软件工程师,1
保安人员监察人员,1
产品规划工程师其他,1
技术总监/经理技术支持/维护经理,1
机械工程师医疗器械研发,1
自动化测试功能测试,1
财务经理财务主管/总账主管,2
硬件工程师电子软件开发(ARM/MCU...),1
生产计划/物料管理(PMC)买手,1
特种车司机,1
电工水工,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)自动控制工程师/技术员,1
助理业务跟单销售行政助理,1
射频工程师销售工程师,1
质量管理/测试主管(QA/QC主管)标准化工程师,1
软件工程师销售代表,1
电子技术研发工程师汽车电子工程师,2
公关主管政府事务管理,1
机电工程师安全员,1
销售行政经理/主管客服主管,1
技术研发工程师技术研发工程师,1
贸易/外贸经理/主管总监/部门经理,1
自动控制工程师/技术员售前/售后技术支持工程师,1
数控操机冲压工,1
模具工程师冲压工程师/技师,2
区域销售经理客户经理/主管,1
普工/操作工学徒工,1
晒版员印刷排版/制版,1
技工冲压工,1
商务司机其他,2
电气工程师/技术员FAE 现场应用工程师,1
销售行政助理业务跟单,1
商务司机出租车司机,1
项目执行/协调人员技术支持/维护工程师,1
结构工程师其他,1
客户经理/主管贸易/外贸专员/助理,1
电子工程师/技术员系统集成工程师,1
客服专员/助理客户经理/主管,1
无线通信工程师硬件工程师,1
产品工艺/制程工程师生产计划/物料管理(PMC),1
生产经理/车间主任电子/电器维修工程师/技师,1
销售工程师实习生,1
后勤客服专员/助理,1
业务跟单采购员,1
工程/设备经理工程/设备主管,1
售前/售后技术支持工程师技术文员/助理,1
采购助理经理助理/秘书,1
采购员采购员,1
高级软件工程师电子技术研发工程师,1
车工铣工,1
电力线路工电气工程师/技术员,1
销售代表售前/售后技术支持工程师,1
网络销售/在线销售渠道/分销专员,1
网络工程师(IT工程师)通信技术工程师,2
销售主管机电工程师,1
电子技术研发工程师射频工程师,1
质检员/测试员(QC)质量管理/测试经理(QA/QC经理),1
经理助理/秘书企业秘书/董事会秘书,1
电商经理/电商主管电商运营,1
售前/售后技术支持工程师机电工程师,1
售前/售后技术支持主管客服专员/助理,1
生物工程/生物制药生物工程/生物制药,1
市场企划经理/主管文案/策划,1
平面设计师多媒体设计,1
通信电源工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
通信电源工程师嵌入式硬件开发(主板机…),1
网络工程师(IT工程师)技术支持/维护经理,1
半导体工艺工程师电子工程师/技术员,1
模具工其他,2
电子工程师/技术员采购员,1
电子工程师/技术员销售行政专员,1
电工组装工,1
技工CNC工程师,1
半导体工艺工程师工程/设备工程师,1
产品规划工程师项目管理,1
技术文员/助理技术支持/维护工程师,1
高级软件工程师系统工程师,1
人事助理人事主管,1
渠道/分销专员渠道/分销专员,1
通信技术工程师智能大厦/综合布线/安防/弱电,1
产品/品牌专员市场/营销/拓展专员,1
机电工程师半导体技术,1
电子工程师/技术员工程/设备工程师,1
版图设计工程师射频工程师,1
质检员/测试员(QC)软件测试工程师,1
平面设计师销售行政助理,1
销售代表销售代表,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)数据通信工程师,1
技术研发工程师技术文员/助理,1
采购助理大学/大专应届毕业生,1
系统分析员高级软件工程师,1
电路工程师/技术员(模拟/数字)电路工程师/技术员(模拟/数字),2
其他售前/售后技术支持工程师,1
体系工程师环境/健康/安全工程师（EHS）,1
移动开发工程师多媒体开发工程师,1
绩效考核专员/助理销售行政助理,1
科研人员化工实验室研究员/技术员,1
前台接待/总机/接待生商务主管/专员,1
软件测试工程师软件测试工程师,1
产品工艺/制程工程师通信技术工程师,1
版图设计工程师计算机辅助设计工程师,1
生产计划/物料管理(PMC)产品工艺/制程工程师,1
销售工程师生物工程/生物制药,1
建筑机电工程师电气工程师/技术员,1
智能大厦/综合布线/安防/弱电建筑机电工程师,1
电子工程师/技术员软件工程师,1
激光/光电子技术半导体工艺工程师,1
电子软件开发(ARM/MCU...)技术研发工程师,1
网店客服商务助理,1
销售行政经理/主管大客户销售,1
采购员其他,1
贸易/外贸专员/助理商务助理,1
汽车电子工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
其他实习生,1
音效师电声/音响工程师/技术员,1
集成电路IC设计/应用工程师激光/光电子技术,1
质量管理/测试工程师(QA/QC工程师)质量管理/测试经理(QA/QC经理),1
其他韩语/朝鲜语翻译,1
集成电路IC设计/应用工程师光源与照明工程,1
普工/操作工大学/大专应届毕业生,1
市场/营销/拓展专员文案/策划,1
生产总监电子工程师/技术员,1
行政专员/助理实习生,1
嵌入式硬件开发(主板机…)FAE 现场应用工程师,1
仪器/仪表/计量分析师电气工程师/技术员,1
采购助理贸易/外贸专员/助理,1
集成电路IC设计/应用工程师调研员,1
工业设计/产品设计包装设计,1
贸易/外贸经理/主管销售主管,1
质量管理/测试工程师(QA/QC工程师)采购材料、设备质量管理,1
电声/音响工程师/技术员集成电路IC设计/应用工程师,1
工程/设备工程师工程/机械绘图员,1
多媒体开发工程师算法工程师,1
普工/操作工包装工,1
区域销售总监大客户管理,1
其他保安人员,1
激光/光电子技术光通信工程师,1
汽车电子工程师售前/售后技术支持主管,1
硬件工程师半导体技术,1
销售行政专员经理助理/秘书,1
销售代表硬件工程师,1
售前/售后技术支持工程师客服专员/助理,1
电工智能大厦/综合布线/安防/弱电,1
会计会计,1
行政专员/助理行政专员/助理,1
技术支持/维护经理售前/售后技术支持经理,1
产品/品牌专员公关专员,1
电气工程师/技术员技工,1
漆工,1
自动控制工程师/技术员项目工程师,1
数据库工程师(DBA)技术支持/维护工程师,1
销售行政专员资金专员,1
化工技术应用/化工工程师化工技术应用/化工工程师,1
半导体技术工程/设备主管,1
系统工程师高级软件工程师,1
销售工程师射频工程师,1
半导体产品经理/产品工程师电子产品经理/产品工程师,1
汽车电子工程师工业工程师,1
结构工程师夹具工程师/技师,1
机械工程师售前/售后技术支持工程师,1
电子工程师/技术员数据通信工程师,1
采购员市场助理,1
采购员生产计划/物料管理(PMC),1
销售行政经理/主管销售行政专员,1
技术研发工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
医疗器械研发高级软件工程师,1
硬件测试工程师性能测试,1
其他后勤,1
储备干部售前/售后技术支持工程师,1
汽车电子工程师FAE 现场应用工程师,1
硬件工程师家用电器/数码产品研发,1
产品/品牌经理市场/营销/拓展主管,1
市场/营销/拓展主管市场分析/调研人员,1
销售行政助理助理业务跟单,1
结构工程师通信技术工程师,1
搬运工仓库管理员,1
财务助理/财务文员股票/期货操盘手,1
建筑项目助理资料员,1
网络安全工程师网络工程师(IT工程师),1
电子软件开发(ARM/MCU...)电池/电源开发,1
FAE 现场应用工程师IC验证工程师,1
客服专员/助理业务跟单,1
集成电路IC设计/应用工程师电子/电器维修工程师/技师,1
生产主管营运主管,1
技工半导体技术,1
系统集成工程师半导体工艺工程师,1
无线通信工程师软件测试工程师,1
设备主管工程/设备主管,1
风险管理/控制信审核查,1
销售代表电子工程师/技术员,1
电子技术研发工程师通信技术工程师,1
总裁助理/总经理助理销售工程师,1
电子/电器维修工程师/技师技术支持/维护工程师,1
出纳员行政专员/助理,1
FAE 现场应用工程师产品/品牌主管,1
项目执行/协调人员知识产权/专利/商标,1
产品规划工程师模具工程师,1
CNC工程师数控编程,1
嵌入式硬件开发(主板机…)测试开发,3
建筑机电工程师给排水/暖通工程,5
